timestamp, clocks.current.sm [MHz], power.draw [W], utilization.gpu [%], temperature.gpu, clocks_event_reasons.active
2026/09/12 04:37:22.012, 2190 MHz, 15.64 W, 27 %, 56, 0x0000000000000000
2026/09/12 04:37:22.212, 2190 MHz, 16.35 W, 37 %, 56, 0x0000000000000000
2026/09/12 04:37:22.412, 2190 MHz, 16.35 W, 37 %, 56, 0x0000000000000000
2026/09/12 04:37:22.613, 2190 MHz, 16.88 W, 37 %, 56, 0x0000000000000000
2026/09/12 04:37:22.813, 2190 MHz, 16.88 W, 37 %, 56, 0x0000000000000000
2026/09/12 04:37:23.013, 2190 MHz, 16.88 W, 37 %, 56, 0x0000000000000000
2026/09/12 04:37:23.214, 2190 MHz, 17.07 W, 38 %, 56, 0x0000000000000000
2026/09/12 04:37:23.414, 2190 MHz, 17.07 W, 38 %, 56, 0x0000000000000000
2026/09/12 04:37:23.614, 2190 MHz, 16.59 W, 38 %, 56, 0x0000000000000000
2026/09/12 04:37:23.815, 2190 MHz, 16.59 W, 38 %, 56, 0x0000000000000000
2026/09/12 04:37:24.015, 2190 MHz, 16.59 W, 38 %, 56, 0x0000000000000000
2026/09/12 04:37:24.216, 2190 MHz, 17.05 W, 47 %, 56, 0x0000000000000000
2026/09/12 04:37:24.416, 2190 MHz, 17.05 W, 47 %, 56, 0x0000000000000000
2026/09/12 04:37:24.617, 2190 MHz, 17.95 W, 47 %, 56, 0x0000000000000000
2026/09/12 04:37:24.817, 2190 MHz, 17.95 W, 47 %, 56, 0x0000000000000000
2026/09/12 04:37:25.017, 2190 MHz, 17.95 W, 47 %, 56, 0x0000000000000000
2026/09/12 04:37:25.218, 2190 MHz, 18.77 W, 48 %, 57, 0x0000000000000000
2026/09/12 04:37:25.418, 2190 MHz, 18.77 W, 48 %, 57, 0x0000000000000000
2026/09/12 04:37:25.618, 2190 MHz, 19.24 W, 48 %, 57, 0x0000000000000000
2026/09/12 04:37:25.818, 2190 MHz, 19.24 W, 48 %, 57, 0x0000000000000000
2026/09/12 04:37:26.018, 2190 MHz, 19.24 W, 48 %, 57, 0x0000000000000000
2026/09/12 04:37:26.219, 2190 MHz, 19.31 W, 49 %, 56, 0x0000000000000000
2026/09/12 04:37:26.420, 2190 MHz, 19.31 W, 49 %, 56, 0x0000000000000000
2026/09/12 04:37:26.620, 2190 MHz, 19.31 W, 49 %, 57, 0x0000000000000000
2026/09/12 04:37:26.820, 2190 MHz, 19.31 W, 49 %, 57, 0x0000000000000000
2026/09/12 04:37:27.020, 2190 MHz, 19.31 W, 49 %, 57, 0x0000000000000000
2026/09/12 04:37:27.220, 2190 MHz, 19.21 W, 48 %, 56, 0x0000000000000000
2026/09/12 04:37:27.421, 2190 MHz, 19.21 W, 48 %, 56, 0x0000000000000000
2026/09/12 04:37:27.621, 2190 MHz, 19.43 W, 48 %, 57, 0x0000000000000000
2026/09/12 04:37:27.821, 2190 MHz, 19.43 W, 48 %, 57, 0x0000000000000000
2026/09/12 04:37:28.022, 2190 MHz, 19.43 W, 48 %, 57, 0x0000000000000000
2026/09/12 04:37:28.222, 2190 MHz, 19.75 W, 58 %, 57, 0x0000000000000000
2026/09/12 04:37:28.422, 2190 MHz, 19.75 W, 58 %, 57, 0x0000000000000000
2026/09/12 04:37:28.622, 2190 MHz, 19.86 W, 58 %, 57, 0x0000000000000000
2026/09/12 04:37:28.822, 2190 MHz, 19.86 W, 58 %, 57, 0x0000000000000000
2026/09/12 04:37:29.022, 2190 MHz, 19.86 W, 58 %, 57, 0x0000000000000000
2026/09/12 04:37:29.223, 2190 MHz, 19.61 W, 42 %, 57, 0x0000000000000000
2026/09/12 04:37:29.423, 2190 MHz, 19.61 W, 42 %, 57, 0x0000000000000000
2026/09/12 04:37:29.623, 2190 MHz, 18.29 W, 42 %, 57, 0x0000000000000000
2026/09/12 04:37:29.823, 2190 MHz, 18.29 W, 42 %, 57, 0x0000000000000000
2026/09/12 04:37:30.023, 2190 MHz, 18.29 W, 42 %, 57, 0x0000000000000000
2026/09/12 04:37:30.223, 2190 MHz, 16.13 W, 22 %, 56, 0x0000000000000000
2026/09/12 04:37:30.423, 2190 MHz, 16.13 W, 22 %, 56, 0x0000000000000000
2026/09/12 04:37:30.624, 2190 MHz, 15.06 W, 22 %, 56, 0x0000000000000000
2026/09/12 04:37:30.824, 2190 MHz, 15.06 W, 22 %, 56, 0x0000000000000000
