timestamp, clocks.current.sm [MHz], power.draw [W], utilization.gpu [%], temperature.gpu, clocks_event_reasons.active
2026/09/12 05:49:30.988, 2190 MHz, 26.08 W, 87 %, 55, 0x0000000000000000
2026/09/12 05:49:31.188, 2190 MHz, 26.08 W, 87 %, 55, 0x0000000000000000
2026/09/12 05:49:31.388, 2190 MHz, 26.14 W, 87 %, 55, 0x0000000000000000
2026/09/12 05:49:31.589, 2190 MHz, 26.14 W, 87 %, 55, 0x0000000000000000
2026/09/12 05:49:31.789, 2190 MHz, 26.07 W, 88 %, 56, 0x0000000000000000
2026/09/12 05:49:31.990, 2190 MHz, 26.07 W, 88 %, 56, 0x0000000000000000
2026/09/12 05:49:32.190, 2190 MHz, 26.07 W, 88 %, 56, 0x0000000000000000
2026/09/12 05:49:32.390, 2190 MHz, 25.93 W, 88 %, 55, 0x0000000000000000
2026/09/12 05:49:32.591, 2190 MHz, 25.93 W, 88 %, 55, 0x0000000000000000
2026/09/12 05:49:32.791, 2190 MHz, 26.23 W, 88 %, 56, 0x0000000000000000
2026/09/12 05:49:32.992, 2190 MHz, 26.23 W, 88 %, 56, 0x0000000000000000
2026/09/12 05:49:33.192, 2190 MHz, 26.23 W, 88 %, 56, 0x0000000000000000
2026/09/12 05:49:33.392, 2190 MHz, 26.57 W, 88 %, 56, 0x0000000000000000
2026/09/12 05:49:33.593, 2190 MHz, 26.57 W, 88 %, 56, 0x0000000000000000
2026/09/12 05:49:33.793, 2190 MHz, 19.99 W, 15 %, 53, 0x0000000000000000
2026/09/12 05:49:33.993, 2190 MHz, 19.99 W, 15 %, 53, 0x0000000000000000
2026/09/12 05:49:34.193, 2190 MHz, 19.99 W, 15 %, 53, 0x0000000000000000
2026/09/12 05:49:34.393, 2190 MHz, 13.28 W, 15 %, 53, 0x0000000000000000
2026/09/12 05:49:34.594, 2190 MHz, 13.28 W, 15 %, 53, 0x0000000000000000
2026/09/12 05:49:34.794, 2190 MHz, 13.41 W, 23 %, 53, 0x0000000000000000
2026/09/12 05:49:34.995, 2190 MHz, 13.41 W, 23 %, 53, 0x0000000000000000
2026/09/12 05:49:35.195, 2190 MHz, 13.41 W, 23 %, 53, 0x0000000000000000
2026/09/12 05:49:35.395, 2190 MHz, 14.20 W, 23 %, 53, 0x0000000000000000
2026/09/12 05:49:35.595, 2190 MHz, 14.20 W, 23 %, 53, 0x0000000000000000
2026/09/12 05:49:35.796, 2190 MHz, 14.94 W, 28 %, 54, 0x0000000000000000
2026/09/12 05:49:35.996, 2190 MHz, 14.94 W, 28 %, 54, 0x0000000000000000
2026/09/12 05:49:36.197, 2190 MHz, 14.94 W, 28 %, 54, 0x0000000000000000
2026/09/12 05:49:36.397, 2190 MHz, 15.13 W, 28 %, 53, 0x0000000000000000
2026/09/12 05:49:36.597, 2190 MHz, 15.13 W, 28 %, 53, 0x0000000000000000
2026/09/12 05:49:36.797, 2190 MHz, 15.55 W, 33 %, 54, 0x0000000000000000
2026/09/12 05:49:36.997, 2190 MHz, 15.55 W, 33 %, 54, 0x0000000000000000
2026/09/12 05:49:37.197, 2190 MHz, 15.55 W, 33 %, 54, 0x0000000000000000
2026/09/12 05:49:37.398, 2190 MHz, 15.84 W, 33 %, 54, 0x0000000000000000
2026/09/12 05:49:37.598, 2190 MHz, 15.84 W, 33 %, 54, 0x0000000000000000
2026/09/12 05:49:37.799, 2190 MHz, 16.13 W, 36 %, 54, 0x0000000000000000
2026/09/12 05:49:37.999, 2190 MHz, 16.13 W, 36 %, 54, 0x0000000000000000
2026/09/12 05:49:38.199, 2190 MHz, 16.13 W, 36 %, 54, 0x0000000000000000
2026/09/12 05:49:38.399, 2190 MHz, 16.95 W, 36 %, 54, 0x0000000000000000
2026/09/12 05:49:38.599, 2190 MHz, 16.95 W, 36 %, 54, 0x0000000000000000
2026/09/12 05:49:38.799, 2190 MHz, 17.30 W, 40 %, 54, 0x0000000000000000
2026/09/12 05:49:39.000, 2190 MHz, 17.30 W, 40 %, 54, 0x0000000000000000
2026/09/12 05:49:39.200, 2190 MHz, 17.30 W, 40 %, 54, 0x0000000000000000
2026/09/12 05:49:39.400, 2190 MHz, 17.67 W, 40 %, 54, 0x0000000000000000
2026/09/12 05:49:39.600, 2190 MHz, 17.67 W, 40 %, 54, 0x0000000000000000
2026/09/12 05:49:39.800, 2190 MHz, 17.97 W, 40 %, 54, 0x0000000000000000
2026/09/12 05:49:40.001, 2190 MHz, 17.97 W, 40 %, 54, 0x0000000000000000
2026/09/12 05:49:40.201, 2190 MHz, 17.97 W, 40 %, 54, 0x0000000000000000
2026/09/12 05:49:40.401, 2190 MHz, 18.41 W, 40 %, 54, 0x0000000000000000
2026/09/12 05:49:40.601, 2190 MHz, 18.41 W, 40 %, 54, 0x0000000000000000
2026/09/12 05:49:40.801, 2190 MHz, 19.10 W, 52 %, 55, 0x0000000000000000
2026/09/12 05:49:41.001, 2190 MHz, 19.10 W, 52 %, 55, 0x0000000000000000
2026/09/12 05:49:41.202, 2190 MHz, 19.10 W, 52 %, 55, 0x0000000000000000
2026/09/12 05:49:41.402, 2190 MHz, 18.84 W, 52 %, 55, 0x0000000000000000
2026/09/12 05:49:41.602, 2190 MHz, 18.84 W, 52 %, 55, 0x0000000000000000
2026/09/12 05:49:41.802, 2190 MHz, 18.37 W, 49 %, 54, 0x0000000000000000
2026/09/12 05:49:42.003, 2190 MHz, 18.37 W, 49 %, 54, 0x0000000000000000
2026/09/12 05:49:42.203, 2190 MHz, 18.37 W, 49 %, 54, 0x0000000000000000
2026/09/12 05:49:42.403, 2190 MHz, 18.34 W, 49 %, 55, 0x0000000000000000
2026/09/12 05:49:42.603, 2190 MHz, 18.34 W, 49 %, 55, 0x0000000000000000
2026/09/12 05:49:42.804, 2190 MHz, 17.77 W, 44 %, 54, 0x0000000000000000
2026/09/12 05:49:43.004, 2190 MHz, 17.77 W, 44 %, 54, 0x0000000000000000
2026/09/12 05:49:43.204, 2190 MHz, 17.77 W, 44 %, 54, 0x0000000000000000
2026/09/12 05:49:43.405, 2190 MHz, 16.95 W, 44 %, 54, 0x0000000000000000
2026/09/12 05:49:43.605, 2190 MHz, 16.95 W, 44 %, 54, 0x0000000000000000
2026/09/12 05:49:43.805, 2190 MHz, 22.36 W, 89 %, 56, 0x0000000000000000
2026/09/12 05:49:44.005, 2190 MHz, 22.36 W, 89 %, 56, 0x0000000000000000
2026/09/12 05:49:44.205, 2190 MHz, 22.36 W, 89 %, 56, 0x0000000000000000
2026/09/12 05:49:44.405, 2190 MHz, 26.72 W, 89 %, 55, 0x0000000000000000
2026/09/12 05:49:44.606, 2190 MHz, 26.72 W, 89 %, 55, 0x0000000000000000
2026/09/12 05:49:44.806, 2190 MHz, 25.84 W, 87 %, 56, 0x0000000000000000
2026/09/12 05:49:45.006, 2190 MHz, 25.84 W, 87 %, 56, 0x0000000000000000
2026/09/12 05:49:45.206, 2190 MHz, 25.84 W, 87 %, 56, 0x0000000000000000
2026/09/12 05:49:45.406, 2190 MHz, 25.86 W, 87 %, 56, 0x0000000000000000
2026/09/12 05:49:45.607, 2190 MHz, 25.86 W, 87 %, 56, 0x0000000000000000
2026/09/12 05:49:45.807, 2190 MHz, 26.11 W, 88 %, 56, 0x0000000000000000
2026/09/12 05:49:46.007, 2190 MHz, 26.11 W, 88 %, 56, 0x0000000000000000
2026/09/12 05:49:46.207, 2190 MHz, 26.11 W, 88 %, 56, 0x0000000000000000
2026/09/12 05:49:46.407, 2190 MHz, 26.04 W, 88 %, 56, 0x0000000000000000
2026/09/12 05:49:46.607, 2190 MHz, 26.04 W, 88 %, 56, 0x0000000000000000
2026/09/12 05:49:46.807, 2190 MHz, 26.06 W, 87 %, 56, 0x0000000000000000
2026/09/12 05:49:47.008, 2190 MHz, 26.06 W, 87 %, 56, 0x0000000000000000
2026/09/12 05:49:47.208, 2190 MHz, 26.06 W, 87 %, 56, 0x0000000000000000
2026/09/12 05:49:47.408, 2190 MHz, 26.15 W, 87 %, 56, 0x0000000000000000
2026/09/12 05:49:47.608, 2190 MHz, 26.15 W, 87 %, 56, 0x0000000000000000
2026/09/12 05:49:47.809, 2190 MHz, 20.22 W, 17 %, 55, 0x0000000000000000
2026/09/12 05:49:48.009, 2190 MHz, 20.22 W, 17 %, 55, 0x0000000000000000
2026/09/12 05:49:48.209, 2190 MHz, 20.22 W, 17 %, 55, 0x0000000000000000
2026/09/12 05:49:48.409, 2190 MHz, 14.71 W, 17 %, 54, 0x0000000000000000
2026/09/12 05:49:48.609, 2190 MHz, 14.71 W, 17 %, 54, 0x0000000000000000
2026/09/12 05:49:48.810, 2190 MHz, 15.78 W, 40 %, 55, 0x0000000000000000
2026/09/12 05:49:49.010, 2190 MHz, 15.78 W, 40 %, 55, 0x0000000000000000
2026/09/12 05:49:49.211, 2190 MHz, 15.78 W, 40 %, 55, 0x0000000000000000
2026/09/12 05:49:49.412, 2190 MHz, 17.17 W, 40 %, 55, 0x0000000000000000
2026/09/12 05:49:49.612, 2190 MHz, 17.17 W, 40 %, 55, 0x0000000000000000
2026/09/12 05:49:49.812, 2190 MHz, 17.87 W, 47 %, 55, 0x0000000000000000
2026/09/12 05:49:50.012, 2190 MHz, 17.87 W, 47 %, 55, 0x0000000000000000
2026/09/12 05:49:50.212, 2190 MHz, 17.87 W, 47 %, 55, 0x0000000000000000
2026/09/12 05:49:50.412, 2190 MHz, 18.17 W, 47 %, 55, 0x0000000000000000
2026/09/12 05:49:50.613, 2190 MHz, 18.17 W, 47 %, 55, 0x0000000000000000
2026/09/12 05:49:50.813, 2190 MHz, 18.50 W, 48 %, 55, 0x0000000000000000
2026/09/12 05:49:51.013, 2190 MHz, 18.50 W, 48 %, 55, 0x0000000000000000
2026/09/12 05:49:51.213, 2190 MHz, 18.50 W, 48 %, 55, 0x0000000000000000
2026/09/12 05:49:51.414, 2190 MHz, 18.43 W, 48 %, 55, 0x0000000000000000
2026/09/12 05:49:51.614, 2190 MHz, 18.43 W, 48 %, 55, 0x0000000000000000
2026/09/12 05:49:51.814, 2190 MHz, 18.37 W, 50 %, 55, 0x0000000000000000
2026/09/12 05:49:52.014, 2190 MHz, 18.37 W, 50 %, 55, 0x0000000000000000
