timestamp, clocks.current.sm [MHz], power.draw [W], utilization.gpu [%], temperature.gpu, clocks_event_reasons.active
2026/09/12 05:25:31.758, 2184 MHz, 15.98 W, 29 %, 54, 0x0000000000000000
2026/09/12 05:25:31.958, 2184 MHz, 15.98 W, 29 %, 54, 0x0000000000000000
2026/09/12 05:25:32.158, 2184 MHz, 16.39 W, 29 %, 55, 0x0000000000000000
2026/09/12 05:25:32.359, 2184 MHz, 16.39 W, 29 %, 55, 0x0000000000000000
2026/09/12 05:25:32.559, 2184 MHz, 16.81 W, 46 %, 54, 0x0000000000000000
2026/09/12 05:25:32.759, 2184 MHz, 16.81 W, 46 %, 54, 0x0000000000000000
2026/09/12 05:25:32.960, 2184 MHz, 16.81 W, 46 %, 54, 0x0000000000000000
2026/09/12 05:25:33.160, 2184 MHz, 17.08 W, 46 %, 54, 0x0000000000000000
2026/09/12 05:25:33.360, 2184 MHz, 17.08 W, 46 %, 54, 0x0000000000000000
2026/09/12 05:25:33.560, 2184 MHz, 17.69 W, 48 %, 54, 0x0000000000000000
2026/09/12 05:25:33.760, 2184 MHz, 17.69 W, 48 %, 54, 0x0000000000000000
2026/09/12 05:25:33.960, 2184 MHz, 17.69 W, 48 %, 54, 0x0000000000000000
2026/09/12 05:25:34.160, 2184 MHz, 18.12 W, 48 %, 54, 0x0000000000000000
2026/09/12 05:25:34.361, 2184 MHz, 18.12 W, 48 %, 54, 0x0000000000000000
2026/09/12 05:25:34.561, 2184 MHz, 18.29 W, 42 %, 54, 0x0000000000000000
2026/09/12 05:25:34.761, 2184 MHz, 18.29 W, 42 %, 54, 0x0000000000000000
2026/09/12 05:25:34.961, 2184 MHz, 18.29 W, 42 %, 54, 0x0000000000000000
2026/09/12 05:25:35.162, 2184 MHz, 19.27 W, 42 %, 55, 0x0000000000000000
2026/09/12 05:25:35.362, 2184 MHz, 19.27 W, 42 %, 55, 0x0000000000000000
2026/09/12 05:25:35.562, 2184 MHz, 20.64 W, 47 %, 55, 0x0000000000000000
2026/09/12 05:25:35.763, 2184 MHz, 20.64 W, 47 %, 55, 0x0000000000000000
2026/09/12 05:25:35.963, 2184 MHz, 20.64 W, 47 %, 55, 0x0000000000000000
2026/09/12 05:25:36.163, 2184 MHz, 19.54 W, 47 %, 54, 0x0000000000000000
